agent_id,age,born_in_us,city,detailed_race,ethnicity,family_income_at_16,family_structure_at_16,fathers_highest_degree,first_name,highest_degree_received,hispanic_origin,last_name,marital_status,military_service_duration,mothers_highest_degree,mothers_work_history,party_identification,political_views,race,religion,religion_at_16,residence_at_16,same_residence_since_16,sex,speak_other_language,state,street_address,total_wealth,us_citizenship_status,work_status
1659,31,Yes,Philadelphia,Black or African American,Other Africa,Average,Lived with parents,Graduate,Dustin,Bachelor's,Not Hispanic,Johnson,Never married,No active duty,High school,Yes,"Independent (neither, no response)","Moderate, middle of the road",Black,Protestant,Protestant,Middle Atlantic,Different state,Male,Yes,PA,123 Elm Street,"$20,000 to $40,000",A U.S. citizen,Working full time
1031,32,Yes,Bellevue,Asian,Pakistan,Above average,Lived with parents,Graduate,Muhammad,Bachelor's,Not Hispanic,Khan,Married,No active duty,Bachelor's,No,Not very strong democrat,Slightly liberal,Other,Muslim/Islam,Muslim/Islam,Pacific,"Same state, different city",Male,Yes,WA,789 Ocean View Drive,$1 million to $2 million,A U.S. citizen,Working full time
1622,32,Yes,Huntsville,White,Germany,Average,Lived with parents,Graduate,Brian,Bachelor's,Not Hispanic,Schwartz,Married,No active duty,Bachelor's,Yes,"Independent, close to democrat",Slightly liberal,White,Protestant,Protestant,East South Central,"Same state, different city",Male,No,AL,123 Maplewood Lane,"$250,000 to $500,000",A U.S. citizen,Working full time
3133,32,Yes,Boulder,White,Sweden,Average,Lived with parents,Graduate,David,Bachelor's,Not Hispanic,Larsson,Married,No active duty,Graduate,Yes,Other party,Slightly conservative,White,Protestant,Protestant,Mountain,Same city,Male,No,CO,789 Aspen Ridge Drive,"$250,000 to $500,000",A U.S. citizen,Working full time
1485,33,Yes,Boulder,White,Germany,Above average,Lived with parents,Graduate,Brian,Bachelor's,Not Hispanic,Meyer,Married,No active duty,High school,Yes,"Independent, close to democrat","Moderate, middle of the road",White,Protestant,Protestant,Mountain,"Same state, different city",Male,No,CO,1230 Mountain View Rd,"$250,000 to $500,000",A U.S. citizen,Working full time
3065,33,Yes,Austin,White,Mexico,Below average,Lived with parents,Graduate,Vanessa,Bachelor's,Not Hispanic,Garcia,Never married,No active duty,Less than high school,No,"Independent, close to democrat",Extremely liberal,White,None,Protestant,West South Central,Same city,Female,Yes,TX,123 Elmwood Ave,"Less than $5,000",A U.S. citizen,Working full time
3325,33,Yes,Overland Park,White,Sweden,Average,Lived with parents,Graduate,Eric,Bachelor's,Not Hispanic,Swanson,Married,"Yes, less than 2 years",Bachelor's,Yes,Strong republican,Extremely conservative,White,Catholic,Catholic,West North Central,"Same state, different city",Male,Yes,KS,1234 Prairie View Lane,"$75,000 to $100,000",A U.S. citizen,Working full time
0432,34,Yes,Austin,White,England & Wales,Far above average,Lived with parents,Graduate,Eric,Bachelor's,Not Hispanic,Gardner,Married,No active duty,Bachelor's,Yes,"Independent, close to democrat",Slightly liberal,White,Protestant,Protestant,West South Central,Different state,Male,No,TX,742 Evergreen Terrace,"$75,000 to $100,000",A U.S. citizen,Working full time
1635,34,No,Charlotte,White,Egypt,Above average,Lived with parents,Graduate,Adam,Bachelor's,Not Hispanic,Hassan,Never married,No active duty,Bachelor's,No,Other party,Slightly liberal,White,None,Protestant,South Atlantic,"Same state, different city",Male,No,NC,123 Elmwood Drive,"$100,000 to $150,000",A U.S. citizen,Working full time
1945,34,Yes,Lexington,White,Denmark,Above average,Lived with parents,Graduate,Eric,Bachelor's,Not Hispanic,Anderson,Married,No active duty,Bachelor's,Yes,Strong republican,Extremely conservative,White,Catholic,Protestant,East South Central,Same city,Male,Yes,KY,123 Oakridge Drive,"$40,000 to $75,000",A U.S. citizen,In school
2478,34,Yes,Charleston,White,Netherlands,Average,Lived with parents,Graduate,Katherine,Bachelor's,Not Hispanic,Walton,Never married,No active duty,Bachelor's,Yes,"Independent, close to democrat","Moderate, middle of the road",White,Protestant,Protestant,South Atlantic,Same city,Female,Yes,SC,724 Oakwood Drive,"$40,000 to $75,000",A U.S. citizen,"Unemployed, laid off, looking for work"
0911,35,Yes,Charleston,White,France,Average,Lived with parents,Graduate,Linda,Bachelor's,Not Hispanic,Peacock,Married,No active duty,Bachelor's,Yes,"Independent (neither, no response)","Moderate, middle of the road",White,Protestant,Protestant,South Atlantic,Different state,Female,No,SC,123 Magnolia Avenue,"$40,000 to $75,000",A U.S. citizen,Working full time
1592,35,Yes,Greenwich,White,American only,Above average,Lived with parents,Graduate,Adam,Bachelor's,Not Hispanic,Coleman,Never married,No active duty,Graduate,Yes,"Independent, close to republican",Slightly conservative,White,None,Catholic,New England,Different state,Male,No,CT,24 Oakwood Drive,"$100,000 to $150,000",A U.S. citizen,Working full time
1921,35,Yes,Boulder,White,Netherlands,Above average,Lived with parents,Graduate,Kevin,Bachelor's,Not Hispanic,Marshall,Divorced,No active duty,Graduate,Yes,Strong democrat,Liberal,White,None,None,Mountain,"Same state, different city",Male,No,CO,123 Maple Leaf Lane,"$100,000 to $150,000",A U.S. citizen,Working full time
1313,36,Yes,San Francisco,Asian,Pakistan,Average,"Divorce, separated",Graduate,Omar,Bachelor's,Not Hispanic,Khan,Never married,No active duty,High school,Yes,"Independent (neither, no response)",Slightly conservative,Other,None,Muslim/Islam,Pacific,Same city,Male,No,CA,1234 Pacific Heights Blvd,"$150,000 to $250,000",A U.S. citizen,Working full time
3204,36,Yes,Cambridge,White,Scotland,Average,Lived with parents,Graduate,Laura,Bachelor's,Not Hispanic,Walker,Married,No active duty,Bachelor's,No,"Independent, close to democrat",Liberal,White,None,Catholic,New England,Different state,Female,Yes,MA,123 Elm Street,"$40,000 to $75,000",A U.S. citizen,Working full time
0744,37,Yes,Portland,White,Czechoslovakia,Above average,Lived with parents,Graduate,Laura,Bachelor's,Not Hispanic,Sullivan,Married,No active duty,Bachelor's,Yes,"Independent, close to democrat",Liberal,White,Catholic,Catholic,Pacific,"Same state, different city",Female,Yes,OR,742 Evergreen Terrace,"$75,000 to $100,000",A U.S. citizen,Working part time
1913,37,Yes,Charleston,White,England & Wales,Average,Lived with parents,Graduate,Heather,Bachelor's,Not Hispanic,Brown,Never married,No active duty,Bachelor's,No,Strong democrat,Extremely liberal,White,None,Protestant,South Atlantic,Different state,Female,No,SC,742 Evergreen Terrace,"$100,000 to $150,000",A U.S. citizen,Working full time
0561,38,Yes,Chicago,White,Germany,Below average,Lived with parents,Graduate,Ethan,Bachelor's,Not Hispanic,Schmehl,Married,No active duty,Bachelor's,Yes,"Independent, close to democrat",Extremely liberal,White,Catholic,Catholic,East North Central,Same city,Male,No,IL,1234 Elm Street,"$20,000 to $40,000",A U.S. citizen,Working full time
2761,38,Yes,Harrisburg,White,Italy,Average,Lived with parents,Graduate,Anthony,Bachelor's,Not Hispanic,Davis,Never married,No active duty,High school,Yes,Not very strong democrat,"Moderate, middle of the road",White,None,Catholic,Middle Atlantic,Different state,Male,No,PA,123 Maple Avenue,"$40,000 to $75,000",A U.S. citizen,Working full time
1981,39,No,Grand Rapids,White,Netherlands,Below average,Lived with parents,Graduate,Shannon,Bachelor's,Not Hispanic,Williams,Married,No active duty,Bachelor's,Yes,"Independent (neither, no response)",Slightly conservative,White,Protestant,Protestant,Foreign,Different state,Female,No,MI,742 Evergreen Terrace,"$40,000 to $75,000",A U.S. citizen,Keeping house
2076,39,Yes,Boulder,White,Netherlands,Average,Lived with parents,Graduate,Robert,Bachelor's,Not Hispanic,VanKirk,Married,No active duty,Bachelor's,No,"Independent (neither, no response)","Moderate, middle of the road",White,None,Protestant,Foreign,Different state,Male,Yes,CO,123 Elmwood Avenue,"$75,000 to $100,000",A U.S. citizen,"With a job, but not at work because of temporary illness, vacation, strike"
2359,39,Yes,Charleston,White,Germany,Average,Lived with parents,Graduate,Eric,Bachelor's,Not Hispanic,Weber,Married,"Yes, more than 4 years",Bachelor's,Yes,"Independent, close to republican",Conservative,White,Protestant,Protestant,South Atlantic,Same city,Male,Yes,SC,782 Willow Oak Drive,"$40,000 to $75,000",A U.S. citizen,Working full time
3412,39,No,Tucson,Hispanic or Latino,Mexico,Average,Lived with parents,Graduate,Maritza,Bachelor's,Not Hispanic,Sanchez,Married,No active duty,High school,Yes,"Independent (neither, no response)","Moderate, middle of the road",Other,None,Protestant,Foreign,Different state,Female,Yes,AZ,123 Elmwood Lane,"$40,000 to $75,000",A U.S. citizen,Keeping house
0646,40,Yes,Boulder,White,Yugoslavia,Above average,Lived with parents,Graduate,Jennifer,Bachelor's,Not Hispanic,Bennett,Married,No active duty,Bachelor's,No,Strong democrat,Liberal,White,Catholic,Protestant,Mountain,"Same state, different city",Female,No,CO,789 Aspen Lane,"$40,000 to $75,000",A U.S. citizen,Keeping house
1341,40,No,Palo Alto,Asian,India,Average,Lived with parents,Graduate,Anita,Bachelor's,Not Hispanic,Kumar,Married,No active duty,Graduate,Yes,"Independent, close to republican",Slightly conservative,Other,Hinduism,Hinduism,Foreign,Different state,Female,Yes,CA,1234 Kensington Avenue,$5 million to $10 million,A U.S. citizen,Working full time
2193,40,Yes,San Mateo,White,Ireland,Above average,Lived with parents,Graduate,Jessica,Bachelor's,Not Hispanic,Kelly,Married,No active duty,High school,Yes,"Independent, close to democrat","Moderate, middle of the road",White,None,Catholic,Pacific,Different state,Female,No,CA,1234 Oakwood Drive,"$75,000 to $100,000",A U.S. citizen,Working full time
2614,40,Yes,New York,White,Poland,Average,Lived with parents,Graduate,Daniel,Bachelor's,Not Hispanic,Hess,Married,No active duty,Graduate,Yes,"Independent (neither, no response)","Moderate, middle of the road",White,Jewish,Jewish,Middle Atlantic,"Same state, different city",Male,No,NY,1120 Park Avenue,$1 million to $2 million,A U.S. citizen,Working full time
0703,41,Yes,Newton,White,Italy,Average,Lived with parents,Graduate,Claire,Bachelor's,Not Hispanic,Romero,Divorced,No active duty,Graduate,Yes,"Independent (neither, no response)","Moderate, middle of the road",White,Catholic,Catholic,New England,Same city,Female,No,MA,58 Chestnut Hill Ave,"$75,000 to $100,000",A U.S. citizen,Working full time
0068,42,Yes,Cambridge,White,Netherlands,Above average,Lived with parents,Graduate,Rachel,Bachelor's,Not Hispanic,Bennett,Married,No active duty,Bachelor's,Yes,Strong democrat,Liberal,White,Protestant,Protestant,New England,"Same state, different city",Female,Yes,MA,123 Elm Street,"$40,000 to $75,000",A U.S. citizen,Working full time
1984,42,Yes,Dallas,Black or African American,American Indian,Average,"Divorce, separated",Graduate,Nadine,Bachelor's,Not Hispanic,Phillips,Never married,No active duty,Bachelor's,Yes,Not very strong democrat,"Moderate, middle of the road",Black,None,Protestant,West South Central,"Same state, different city",Female,No,TX,742 Evergreen Terrace,"$40,000 to $75,000",A U.S. citizen,Working full time
3174,42,Yes,Bellevue,White,Germany,Above average,Lived with parents,Graduate,Robert,Bachelor's,Not Hispanic,Harris,Married,No active duty,Graduate,No,"Independent, close to republican",Slightly conservative,White,Protestant,Protestant,Pacific,Different state,Male,No,WA,1234 Evergreen Terrace,"$100,000 to $150,000",A U.S. citizen,Working full time
2164,43,No,Princeton,Asian,India,Average,Lived with parents,Graduate,Ravi,Bachelor's,Not Hispanic,Patel,Married,No active duty,Graduate,Yes,"Independent (neither, no response)","Moderate, middle of the road",Other,Buddhism,Hinduism,Middle Atlantic,Same city,Male,Yes,NJ,123 Elmwood Avenue,"$150,000 to $250,000",A U.S. citizen,Working full time
2306,43,No,Seattle,Asian,Other Asian,Average,Lived with parents,Graduate,Mei,Bachelor's,Not Hispanic,Chen,Divorced,No active duty,Bachelor's,Yes,"Independent (neither, no response)","Moderate, middle of the road",Other,Buddhism,Hinduism,Foreign,Different state,Female,Yes,WA,2020 Pine St,"Less than $5,000",A U.S. citizen,Working full time
1035,20,Yes,Hoboken,White,Italy,Above average,Lived with parents,Bachelor's,Michael,Bachelor's,Not Hispanic,Miller,Never married,No active duty,Bachelor's,Yes,Strong republican,Conservative,White,None,None,Middle Atlantic,"Same state, different city",Male,No,NJ,123 Liberty St,"$40,000 to $75,000",A U.S. citizen,Working full time
0853,22,Yes,Des Moines,White,Norway,Above average,Lived with parents,Bachelor's,Lily,Bachelor's,Not Hispanic,Hanson,Never married,No active duty,Bachelor's,Yes,"Independent, close to republican","Moderate, middle of the road",White,Catholic,Catholic,West North Central,Same city,Female,No,IA,1024 Cedar Avenue,"$20,000 to $40,000",A U.S. citizen,"With a job, but not at work because of temporary illness, vacation, strike"
2062,22,Yes,Atlanta,White,Germany,Above average,Lived with parents,Bachelor's,Laura,Bachelor's,Not Hispanic,Reynolds,Never married,No active duty,Bachelor's,Yes,Not very strong democrat,Liberal,White,None,None,South Atlantic,Same city,Female,Yes,GA,1234 Peachtree Street,"$5,000 to $20,000",A U.S. citizen,Working full time
0908,23,Yes,San Francisco,Asian,Philippines,Average,Lived with parents,Bachelor's,Antonio,Bachelor's,Not Hispanic,Alvarez,Never married,No active duty,Bachelor's,Yes,Not very strong democrat,Liberal,Other,Catholic,Catholic,Pacific,Same city,Male,No,CA,1232 Pine Street,"Less than $5,000",A U.S. citizen,Working part time
1409,23,Yes,Des Moines,White,Denmark,Above average,Lived with parents,Bachelor's,Madeline,Bachelor's,Not Hispanic,Johnson,Never married,No active duty,Bachelor's,Yes,Other party,Extremely liberal,White,None,None,West North Central,"Same state, different city",Female,No,IA,1247 Elmwood Avenue,"$5,000 to $20,000",A U.S. citizen,Working full time
1890,23,Yes,Des Moines,White,England & Wales,Below average,Lived with parents,Bachelor's,Emily,Bachelor's,Not Hispanic,Johnson,Married,No active duty,High school,Yes,Other party,Liberal,White,None,Catholic,West North Central,Different state,Female,No,IA,123 Elm St,"Less than $5,000",A U.S. citizen,Working full time
3134,23,Yes,Newport Beach,White,France,Far above average,Lived with parents,Bachelor's,Nicole,Bachelor's,Not Hispanic,Duarte,Never married,No active duty,Bachelor's,No,"Independent, close to republican",Conservative,White,Catholic,Catholic,Pacific,Different state,Female,No,CA,123 Oceanview Drive,"$75,000 to $100,000",A U.S. citizen,In school
1433,24,Yes,Charleston,White,Germany,Average,Lived with parents,Bachelor's,Emily,Bachelor's,Not Hispanic,Hoffman,Married,No active duty,Associate/junior college,No,"Independent (neither, no response)","Moderate, middle of the road",White,Protestant,Protestant,South Atlantic,Same city,Female,No,SC,1234 Magnolia Lane,"$20,000 to $40,000",A U.S. citizen,"With a job, but not at work because of temporary illness, vacation, strike"
1457,24,Yes,Madison,White,Germany,Far above average,Lived with parents,Bachelor's,Brian,Bachelor's,Not Hispanic,Anderson,Never married,No active duty,Bachelor's,Yes,Not very strong democrat,Slightly liberal,White,Protestant,Protestant,East North Central,"Same state, different city",Male,No,WI,123 Maple Avenue,"$20,000 to $40,000",A U.S. citizen,Working full time
