agent_id,age,born_in_us,city,detailed_race,ethnicity,family_income_at_16,family_structure_at_16,fathers_highest_degree,first_name,highest_degree_received,hispanic_origin,last_name,marital_status,military_service_duration,mothers_highest_degree,mothers_work_history,party_identification,political_views,race,religion,religion_at_16,residence_at_16,same_residence_since_16,sex,speak_other_language,state,street_address,total_wealth,us_citizenship_status,work_status
0836,70,Yes,Philadelphia,Black or African American,Other Africa,Below average,Lived with parents,High school,Angela,Bachelor's,Not Hispanic,Johnson,Divorced,No active duty,High school,Yes,Strong democrat,Liberal,Black,Protestant,Protestant,Middle Atlantic,Same city,Female,No,PA,123 Elmwood Avenue,"$5,000 to $20,000",A U.S. citizen,Retired
0881,70,Yes,Grand Rapids,White,Other European,Below average,Lived with parents,High school,Leonard,Bachelor's,Not Hispanic,Havner,Married,No active duty,High school,Yes,Strong democrat,Extremely liberal,White,Catholic,Catholic,East North Central,"Same state, different city",Male,No,MI,1234 Maplewood Avenue,"$40,000 to $75,000",A U.S. citizen,Retired
1595,70,No,Jacksonville,Black or African American,Jamaica,Far below average,Lived with parents,High school,Linda,Bachelor's,Not Hispanic,Simpson,Separated,No active duty,High school,No,"Independent, close to republican",Slightly conservative,Black,Protestant,Protestant,Foreign,Different state,Female,No,FL,123 Elm Street,"Less than $5,000",A U.S. citizen,Retired
1765,70,Yes,Philadelphia,White,Israel,Average,Lived with parents,High school,Robert,Bachelor's,Not Hispanic,Harris,Divorced,No active duty,High school,Yes,Not very strong democrat,"Moderate, middle of the road",White,Jewish,Jewish,Middle Atlantic,Same city,Male,No,PA,123 Elm Street,"$75,000 to $100,000",A U.S. citizen,Retired
2154,70,Yes,Charleston,White,France,Average,Lived with parents,High school,Harold,Bachelor's,Not Hispanic,Ellis,Married,No active duty,High school,No,"Independent, close to democrat",Slightly conservative,White,Catholic,Catholic,South Atlantic,Same city,Male,No,SC,123 Magnolia Lane,"$75,000 to $100,000",A U.S. citizen,Retired
0272,71,Yes,Portsmouth,White,Other Canada,Average,Lived with parents,High school,Marilyn,Bachelor's,Not Hispanic,Buckley,Married,No active duty,High school,Yes,"Independent (neither, no response)",Slightly conservative,White,Protestant,Protestant,New England,"Same state, different city",Female,No,NH,12 Maplewood Drive,"$100,000 to $150,000",A U.S. citizen,Retired
0689,71,Yes,Charleston,White,England & Wales,Below average,Lived with parents,High school,Susan,Bachelor's,Not Hispanic,Johnson,Never married,No active duty,High school,No,Strong democrat,Liberal,White,Protestant,Protestant,South Atlantic,Same city,Female,No,SC,123 Oakwood Drive,"Less than $5,000",A U.S. citizen,Retired
1807,71,No,Union City,Asian,Philippines,Below average,Lived with parents,High school,Maria,Bachelor's,Not Hispanic,Garcia,Married,No active duty,High school,Yes,Not very strong democrat,Extremely liberal,Other,Catholic,Catholic,Foreign,Different state,Female,Yes,CA,123 Manila Ave,"$75,000 to $100,000",A U.S. citizen,Retired
2199,71,Yes,Overland Park,White,Germany,Below average,Lived with parents,High school,Charles,Bachelor's,Not Hispanic,Crawford,Married,"Yes, more than 4 years",High school,Yes,"Independent (neither, no response)","Moderate, middle of the road",White,Protestant,Protestant,West North Central,Different state,Male,No,KS,123 Prairie View Rd,"$500,000 to $1 million",A U.S. citizen,Working full time
2275,71,Yes,Sacramento,Black or African American,Nigeria,Below average,"Other (left home before 16, e.g., for school)",High school,Gloria,Bachelor's,Not Hispanic,Allen,Married,"Yes, more than 4 years",Less than high school,Yes,Strong democrat,"Moderate, middle of the road",Black,Catholic,Catholic,Pacific,Different state,Female,No,CA,1234 Elmwood Drive,"$20,000 to $40,000",A U.S. citizen,Retired
3142,71,Yes,Madison,White,Ireland,Average,Lived with parents,High school,Catherine,Bachelor's,Not Hispanic,Johnson,Widowed,No active duty,High school,No,"Independent (neither, no response)","Moderate, middle of the road",White,None,Catholic,East North Central,Same city,Female,No,WI,123 Elmwood Avenue,"$40,000 to $75,000",A U.S. citizen,Retired
3414,71,No,San Diego,Asian,Philippines,Below average,Lived with parents,High school,Miguel,Bachelor's,Not Hispanic,Torres,Married,No active duty,High school,Yes,"Independent (neither, no response)","Moderate, middle of the road",Other,Protestant,Protestant,Foreign,Different state,Male,Yes,CA,123 Banyan Street,"$100,000 to $150,000",A U.S. citizen,Retired
0336,72,No,Scottsdale,White,Romania,Above average,Lived with parents,High school,Gerald,Bachelor's,Not Hispanic,Maris,Married,No active duty,High school,Yes,"Independent (neither, no response)","Moderate, middle of the road",White,Orthodox-Christian,Orthodox-Christian,Foreign,Different state,Male,Yes,AZ,1234 Elmwood Avenue,"$100,000 to $150,000",A U.S. citizen,Working full time
0694,72,No,Portland,Asian,China,Average,Lived with parents,High school,Lydia,Bachelor's,Not Hispanic,Zhang,Married,No active duty,High school,No,Strong republican,"Moderate, middle of the road",Other,Protestant,Protestant,Foreign,Different state,Female,No,OR,123 Elm Street,"Less than $5,000",A U.S. citizen,Retired
1373,72,Yes,Naperville,White,Sweden,Above average,Lived with parents,High school,Edward,Bachelor's,Not Hispanic,Larson,Divorced,No active duty,High school,Yes,Strong democrat,Extremely conservative,White,Catholic,Protestant,East North Central,"Same state, different city",Male,No,IL,123 Oakwood Avenue,"Less than $5,000",A U.S. citizen,Retired
1384,72,Yes,Providence,White,Poland,Average,Lived with parents,High school,Sylvia,Bachelor's,Not Hispanic,Martell,Divorced,No active duty,High school,Yes,"Independent, close to democrat",Slightly liberal,White,Other,Catholic,New England,Different state,Female,No,RI,123 Elmwood Avenue,"$40,000 to $75,000",A U.S. citizen,Retired
1944,72,Yes,Birmingham,Black or African American,Other Africa,Far below average,Lived with parents,High school,Loretta,Bachelor's,Not Hispanic,Robinson,Divorced,No active duty,Less than high school,Yes,Not very strong democrat,Slightly liberal,Black,Protestant,Protestant,East South Central,Different state,Female,No,AL,123 Elm Street,"Less than $5,000",A U.S. citizen,Retired
3021,72,Yes,Boise,White,Denmark,Average,Lived with parents,High school,Margaret,Bachelor's,Not Hispanic,Hanson,Divorced,No active duty,High school,No,Not very strong republican,Slightly conservative,White,Protestant,Protestant,Mountain,Different state,Female,No,ID,742 Evergreen Terrace,"$40,000 to $75,000",A U.S. citizen,Keeping house
3225,72,Yes,Eugene,White,England & Wales,Average,Lived with parents,High school,Raymond,Bachelor's,Not Hispanic,Walker,Married,No active duty,Bachelor's,Yes,Not very strong democrat,"Moderate, middle of the road",White,None,None,Pacific,"Same state, different city",Male,No,OR,1457 Oakwood Lane,"$100,000 to $150,000",A U.S. citizen,Retired
3420,72,Yes,Portland,White,Ireland,Average,Lived with parents,High school,Douglas,Bachelor's,Not Hispanic,Reynolds,Never married,"Yes, 2-4 years",High school,No,"Independent, close to democrat","Moderate, middle of the road",White,Catholic,Catholic,New England,Same city,Male,No,ME,15 Elmwood Avenue,"$75,000 to $100,000",A U.S. citizen,Retired
0133,73,Yes,Portsmouth,White,England & Wales,Average,Lived with parents,High school,Edward,Bachelor's,Not Hispanic,Thompson,Married,No active duty,High school,No,Strong republican,Conservative,White,Catholic,Catholic,New England,Different state,Male,No,NH,142 Evergreen Terrace,"$75,000 to $100,000",A U.S. citizen,Retired
0529,73,Yes,Philadelphia,White,Italy,Below average,Lived with parents,High school,Anthony,Bachelor's,Not Hispanic,Martinez,Never married,No active duty,High school,Yes,"Independent, close to democrat",Extremely liberal,White,Catholic,Catholic,Middle Atlantic,Different state,Male,Yes,PA,123 Elmwood Avenue,"$40,000 to $75,000",A U.S. citizen,Retired
3028,73,Yes,Dallas,White,Germany,Above average,Lived with parents,High school,William,Bachelor's,Not Hispanic,Mueller,Married,"Yes, 2-4 years",High school,Yes,"Independent (neither, no response)",Slightly conservative,White,Other,Protestant,West South Central,Different state,Male,Yes,TX,123 Oakmont Drive,"$100,000 to $150,000",A U.S. citizen,Retired
0993,74,Yes,Rochester,White,Ireland,Average,Lived with parents,High school,Gerald,Bachelor's,Not Hispanic,O'Connor,Married,No active duty,Less than high school,Yes,"Independent, close to republican",Slightly conservative,White,Catholic,Catholic,Middle Atlantic,Different state,Male,No,NY,412 Elmwood Avenue,"$75,000 to $100,000",A U.S. citizen,Retired
1530,74,Yes,Charleston,White,Ireland,Above average,Lived with parents,High school,Ronald,Bachelor's,Not Hispanic,Anderson,Divorced,"Yes, 2-4 years",High school,Yes,"Independent (neither, no response)",Slightly conservative,White,Protestant,Protestant,South Atlantic,"Same state, different city",Male,No,SC,782 Southern Pines Drive,"$100,000 to $150,000",A U.S. citizen,Retired
1747,74,Yes,Janesville,White,Ireland,Below average,Lived with parents,High school,James,Bachelor's,Not Hispanic,O'Connor,Married,"Yes, 2-4 years",Less than high school,No,Strong republican,Conservative,White,Catholic,Protestant,East North Central,"Same state, different city",Male,No,WI,1457 Maple Avenue,"$100,000 to $150,000",A U.S. citizen,Working full time
2430,74,Yes,Cleveland,Black or African American,Other Africa,Below average,Lived with parents,High school,David,Bachelor's,Not Hispanic,Johnson,Married,"Yes, 2-4 years",High school,No,"Independent (neither, no response)",Slightly liberal,Black,Protestant,Protestant,East North Central,Same city,Male,No,OH,123 Maple Drive,"$40,000 to $75,000",A U.S. citizen,Working part time
2936,74,Yes,Cleveland,White,Hungary,Far below average,Lived with parents,High school,James,Bachelor's,Not Hispanic,Wright,Never married,No active duty,High school,No,Strong republican,Conservative,White,Jewish,Jewish,East North Central,Same city,Male,No,OH,123 Maple Avenue,"Less than $5,000",A U.S. citizen,Retired
2955,74,Yes,Seattle,Asian,China,Below average,Lived with parents,High school,Mei,Bachelor's,Not Hispanic,Chen,Married,No active duty,Less than high school,Yes,Strong democrat,"Moderate, middle of the road",Other,Protestant,Protestant,Pacific,Same city,Female,Yes,WA,1234 Pacifica Way,"$40,000 to $75,000",A U.S. citizen,Retired
0527,75,Yes,Harrisburg,White,Germany,Below average,Lived with parents,High school,Thomas,Bachelor's,Not Hispanic,Phillips,Married,"Yes, 2-4 years",High school,Yes,"Independent, close to republican","Moderate, middle of the road",White,Protestant,Protestant,Middle Atlantic,"Same state, different city",Male,No,PA,742 Evergreen Terrace,"$100,000 to $150,000",A U.S. citizen,Retired
3366,75,Yes,Oakland,Black or African American,Other Africa,Below average,Lived with parents,High school,Walter,Bachelor's,Not Hispanic,Gordon,Married,"Yes, 2-4 years",High school,Yes,Strong democrat,Liberal,Black,Protestant,Protestant,Pacific,"Same state, different city",Male,No,CA,1234 Pine Street,"$40,000 to $75,000",A U.S. citizen,Retired
1901,76,Yes,Scranton,White,Italy,Below average,Lived with parents,High school,Joseph,Bachelor's,Not Hispanic,Salgado,Married,"Yes, more than 4 years",High school,Yes,Not very strong republican,"Moderate, middle of the road",White,Catholic,Catholic,Middle Atlantic,Different state,Male,Yes,PA,123 Elmwood Avenue,"$40,000 to $75,000",A U.S. citizen,Retired
1914,76,Yes,Ann Arbor,White,Ireland,Average,Lived with parents,High school,Brenda,Bachelor's,Not Hispanic,Miller,Divorced,No active duty,High school,Yes,"Independent (neither, no response)",Slightly conservative,White,Protestant,Protestant,East North Central,"Same state, different city",Female,No,MI,123 Maple Lane,"$75,000 to $100,000",A U.S. citizen,Retired
1238,77,Yes,Harrisburg,White,England & Wales,Average,Lived with parents,High school,Stanley,Bachelor's,Not Hispanic,Marshall,Never married,"Yes, 2-4 years",High school,No,"Independent, close to republican",Slightly conservative,White,None,Protestant,Middle Atlantic,Different state,Male,No,PA,123 Oakwood Drive,"$100,000 to $150,000",A U.S. citizen,Retired
1774,77,Yes,Charleston,White,England & Wales,Average,Parent died,High school,Robert,Bachelor's,Not Hispanic,Walsh,Separated,No active duty,Bachelor's,No,Strong democrat,Extremely liberal,White,Catholic,Catholic,South Atlantic,Different state,Male,No,SC,123 Magnolia Lane,"$40,000 to $75,000",A U.S. citizen,Retired
2041,78,Yes,Des Moines,White,England & Wales,Average,Lived with parents,High school,Sandra,Bachelor's,Not Hispanic,Collins,Married,No active duty,Bachelor's,Yes,"Independent, close to democrat",Slightly liberal,White,None,Protestant,West North Central,Different state,Female,Yes,IA,123 Elm Street,"Less than $5,000",A U.S. citizen,Retired
1365,79,Yes,Des Moines,White,England & Wales,Average,Lived with parents,High school,Della,Bachelor's,Not Hispanic,Griffin,Widowed,No active duty,High school,No,Strong democrat,Liberal,White,Catholic,Protestant,West North Central,Same city,Female,No,IA,742 Evergreen Terrace,"$40,000 to $75,000",A U.S. citizen,Keeping house
2676,79,No,Cuyahoga Falls,White,Czechoslovakia,Below average,Lived with parents,High school,William,Bachelor's,Not Hispanic,Roberts,Married,"Yes, 2-4 years",High school,Yes,"Independent, close to democrat","Moderate, middle of the road",White,None,Protestant,East North Central,Different state,Male,Yes,OH,123 Maple Street,"$100,000 to $150,000",A U.S. citizen,Retired
2805,79,Yes,Birmingham,White,England & Wales,Below average,Lived with parents,High school,Wilbert,Bachelor's,Not Hispanic,Collins,Married,"Yes, 2-4 years",High school,Yes,Strong republican,Conservative,White,Protestant,Protestant,East South Central,"Same state, different city",Male,No,AL,123 Magnolia Lane,"$40,000 to $75,000",A U.S. citizen,Retired
2838,79,Yes,Charleston,White,Lithuania,Average,Lived with parents,High school,Miriam,Bachelor's,Not Hispanic,Feldman,Married,No active duty,High school,Yes,Not very strong democrat,"Moderate, middle of the road",White,Jewish,Jewish,South Atlantic,Same city,Female,No,SC,123 Magnolia Lane,"$100,000 to $150,000",A U.S. citizen,Retired
0066,80,No,Edison,Asian,India,Above average,Lived with parents,High school,Maureen,Bachelor's,Not Hispanic,Maddox,Married,No active duty,High school,No,Not very strong democrat,"Moderate, middle of the road",Other,Catholic,Catholic,Foreign,Different state,Female,Yes,NJ,1234 Maplewood Lane,"$40,000 to $75,000",A U.S. citizen,Retired
2592,80,Yes,Rochester,White,Ireland,Average,Lived with parents,High school,Dorothy,Bachelor's,Not Hispanic,Moore,Married,No active duty,High school,Yes,"Independent, close to democrat",Slightly liberal,White,Catholic,Catholic,Middle Atlantic,Different state,Female,Yes,NY,123 Elmwood Avenue,"$75,000 to $100,000",A U.S. citizen,Working part time
0126,81,Yes,Naperville,White,Poland,Average,Lived with parents,High school,Theresa,Bachelor's,Not Hispanic,Kowalkowski,Married,No active duty,High school,No,"Independent, close to republican","Moderate, middle of the road",White,Catholic,Catholic,East North Central,"Same state, different city",Female,No,IL,123 Maplewood Lane,"$75,000 to $100,000",A U.S. citizen,Retired
